ORDER_ID,CUST_ID,order_dt,region,status
16640,130,2024-10-02,Southeast,completed
16641,2512,2025-11-08,Midwest,completed
16642,3766,2024-10-04,West,completed
16643,990,2025-07-07,Midwest,completed
16644,3579,2024-05-13,Southwest,completed
16645,427,2025-10-09,Midwest,completed
16646,2658,2025-03-09,Northeast,completed
16647,386,2025-12-21,Southwest,completed
16648,465,2024-07-20,Midwest,completed
16649,1186,2024-10-30,West,completed
16650,4349,2025-08-24,Midwest,completed
16651,3272,2024-06-29,Southeast,completed
16652,618,2024-05-02,Midwest,completed
16653,4836,2024-10-03,Southeast,completed
16654,362,2025-07-11,Southeast,completed
16655,679,2024-10-29,Northeast,completed
16656,3378,2024-10-03,Southwest,completed
16657,4603,2025-12-29,West,completed
16658,3981,2025-05-12,Midwest,completed
16659,2728,2026-06-14,Southwest,completed
16660,2055,2025-03-23,West,completed
16661,3794,2026-02-13,Midwest,cancelled
16662,2989,2024-09-30,Southwest,completed
16663,3034,2025-02-17,Southeast,completed
16664,4576,2024-05-30,Southeast,completed
16665,554,2024-07-22,Northeast,completed
16666,4706,2026-01-17,Midwest,completed
16667,3802,2024-07-20,Southeast,completed
16668,2483,2026-07-16,Southeast,completed
16669,1629,2026-01-07,Northeast,completed
16670,1762,2024-05-29,Northeast,completed
16671,2011,2025-01-07,Southeast,completed
16672,2727,2024-12-31,Southwest,completed
16673,561,2026-04-20,Southeast,completed
16674,3305,2024-04-20,Southwest,completed
16675,3689,2026-07-31,Southwest,completed
16676,3701,2025-03-22,Southeast,completed
16677,3292,2024-01-02,Southeast,completed
16678,3771,2025-10-15,Southeast,completed
16679,4821,2024-11-12,Northeast,completed
16680,4616,2026-04-28,West,completed
16681,4170,2026-04-25,Midwest,cancelled
16682,1778,2024-06-29,West,cancelled
16683,899,2025-03-23,Midwest,completed
16684,4314,2025-09-27,Northeast,completed
16685,4713,2025-02-26,Northeast,completed
16686,2927,2025-05-31,Northeast,completed
16687,4933,2024-10-25,Midwest,completed
16688,2583,2024-11-06,Northeast,completed
16689,4453,2025-07-27,Southwest,completed
16690,21,2024-05-28,West,completed
16691,1122,2024-10-24,Southwest,completed
16692,3371,2025-03-13,Southwest,completed
16693,4203,2025-12-31,Southwest,completed
16694,2611,2024-02-06,Southwest,completed
16695,2743,2025-02-11,Southwest,completed
16696,1105,2025-08-05,Southwest,completed
16697,1862,2024-10-20,Northeast,completed
16698,3392,2024-04-02,Midwest,completed
16699,957,2025-06-23,Southwest,completed
16700,3997,2025-12-02,Midwest,completed
16701,1738,2025-06-25,West,completed
16702,174,2025-08-22,Midwest,completed
16703,141,2025-11-29,Southeast,completed
16704,2908,2026-06-01,Northeast,completed
16705,1833,2024-12-24,Midwest,completed
16706,2139,2024-03-25,Southwest,completed
16707,3915,2026-07-24,Midwest,completed
16708,3946,2025-01-12,Southwest,completed
16709,933,2025-07-28,Southwest,completed
16710,693,2025-11-29,Southwest,completed
16711,292,2025-07-11,Midwest,completed
16712,3796,2025-09-01,Southwest,returned
16713,2831,2024-10-02,Southeast,completed
16714,2222,2025-09-07,Northeast,cancelled
16715,4705,2024-11-08,Midwest,completed
16716,4074,2026-08-19,Southwest,returned
16717,1045,2025-06-25,Midwest,completed
16718,2593,2025-05-10,Northeast,completed
16719,2798,2025-05-29,Southeast,completed
16720,37,2024-11-15,Northeast,returned
16721,1427,2024-02-04,Midwest,completed
16722,4626,2024-02-15,Southwest,completed
16723,4871,2025-09-01,Northeast,completed
16724,245,2024-05-29,Southwest,completed
16725,2424,2024-04-22,Southeast,completed
16726,4991,2025-06-13,Southwest,completed
16727,658,2025-04-13,Midwest,completed
16728,4478,2025-04-11,West,completed
16729,1407,2025-04-10,Midwest,completed
16730,3106,2024-06-30,Midwest,completed
16731,4603,2024-05-16,West,completed
16732,939,2026-04-18,Southwest,completed
16733,655,2026-06-01,Southeast,completed
16734,901,2025-07-24,Southeast,completed
16735,4937,2026-04-02,West,completed
16736,3108,2025-07-07,West,completed
16737,1622,2024-07-02,Southeast,completed
16738,2851,2025-08-18,Midwest,cancelled
16739,2949,2025-09-01,Midwest,completed
16740,2781,2025-10-07,Southeast,completed
16741,1337,2025-09-12,West,completed
16742,4627,2024-02-10,West,completed
16743,1026,2025-03-30,West,completed
16744,1015,2024-04-14,Southwest,completed
16745,66,2025-04-29,Southwest,completed
16746,2828,2024-07-28,Northeast,completed
16747,1757,2024-12-15,Midwest,completed
16748,453,2026-04-27,Northeast,completed
16749,4520,2026-05-29,Southwest,completed
16750,487,2026-04-22,Southwest,cancelled
16751,1944,2024-08-12,Southwest,completed
16752,2063,2026-06-27,West,completed
16753,1894,2024-09-08,Midwest,completed
16754,308,2026-04-25,Southeast,completed
16755,702,2026-05-25,West,completed
16756,2008,2025-11-11,Midwest,completed
16757,4566,2024-02-23,Southeast,completed
16758,329,2025-08-22,Southeast,completed
16759,147,2026-03-30,Southwest,completed
16760,576,2026-05-18,Midwest,completed
16761,510,2026-01-20,Southwest,completed
16762,4193,2025-09-18,Midwest,completed
16763,282,2024-09-02,Northeast,completed
16764,3784,2025-07-26,West,completed
16765,4110,2024-08-11,Southeast,completed
16766,61,2025-08-11,Midwest,completed
16767,3457,2026-07-10,Southwest,completed
16768,4432,2024-10-15,West,completed
16769,1547,2024-08-10,Northeast,completed
16770,2852,2025-09-18,Midwest,completed
16771,3727,2024-07-29,West,completed
16772,1102,2025-10-01,Southwest,completed
16773,2231,2024-10-19,Midwest,completed
16774,1284,2025-11-23,Southwest,completed
16775,4957,2025-10-08,West,completed
16776,938,2025-05-11,West,completed
16777,2937,2024-07-05,West,completed
16778,1614,2024-06-23,Southwest,completed
16779,1968,2025-01-15,West,completed
16780,4893,2026-01-10,Southwest,completed
16781,3175,2026-06-12,West,completed
16782,2103,2024-10-01,Northeast,completed
16783,109,2025-07-21,West,completed
16784,3376,2025-10-06,Southeast,completed
16785,1840,2026-08-21,West,completed
16786,3460,2025-01-30,Midwest,completed
16787,4808,2026-01-27,Northeast,completed
16788,1962,2025-01-15,Southeast,completed
16789,2904,2025-07-01,Southeast,completed
16790,4876,2025-04-28,Midwest,completed
16791,2271,2025-07-01,West,completed
16792,3416,2024-12-17,Northeast,completed
16793,27,2025-04-03,Northeast,completed
16794,1859,2024-09-22,Northeast,completed
16795,4622,2026-07-28,Southeast,completed
16796,2152,2024-10-01,Northeast,completed
16797,1412,2025-03-27,Southeast,completed
16798,4990,2024-06-02,Northeast,completed
16799,3640,2025-09-28,Southwest,cancelled
16800,1939,2025-08-23,Southeast,completed
16801,3866,2024-09-19,Midwest,returned
16802,2648,2026-01-16,Midwest,completed
16803,3653,2026-07-05,Southeast,returned
16804,1877,2024-09-02,Northeast,completed
16805,2499,2025-09-13,Southwest,completed
16806,1819,2025-01-10,Midwest,completed
16807,554,2024-11-14,Northeast,completed
16808,2876,2024-03-12,Southeast,completed
16809,4820,2024-12-05,Northeast,completed
16810,1801,2025-03-04,Northeast,completed
16811,4874,2025-02-01,Midwest,cancelled
16812,3140,2026-05-13,Southeast,completed
16813,75,2024-02-08,Midwest,completed
16814,2602,2025-11-26,Northeast,completed
16815,152,2024-04-13,Midwest,completed
16816,282,2026-03-04,Northeast,completed
16817,1277,2024-11-02,Southwest,completed
16818,4889,2025-01-17,Southwest,cancelled
16819,4641,2026-08-10,Southwest,completed
16820,2739,2026-03-18,Southwest,completed
16821,2534,2025-01-01,West,completed
16822,1143,2026-02-26,West,completed
16823,3035,2025-12-26,Southwest,completed
16824,1719,2025-09-23,Southwest,completed
16825,2189,2025-10-08,Southeast,completed
16826,3358,2025-05-14,Northeast,completed
16827,2021,2025-02-14,Midwest,completed
16828,1946,2024-11-16,Midwest,cancelled
16829,2354,2024-02-24,Northeast,cancelled
16830,3611,2024-02-20,Northeast,completed
16831,2234,2026-03-30,Northeast,completed
16832,1584,2025-09-20,West,completed
16833,3331,2024-07-02,Southwest,completed
16834,4257,2026-02-28,West,completed
16835,3051,2024-05-18,Midwest,completed
16836,2853,2024-09-21,Southeast,completed
16837,4729,2026-05-28,Southeast,completed
16838,632,2024-04-23,Midwest,completed
16839,2599,2025-12-09,West,completed
16840,2398,2024-09-08,Southwest,completed
16841,1532,2024-11-07,Southeast,completed
16842,1237,2026-08-19,Northeast,completed
16843,4711,2026-05-11,West,completed
16844,1344,2025-02-01,Midwest,completed
16845,4188,2024-11-09,West,returned
16846,3445,2026-07-09,Northeast,completed
16847,3042,2026-07-21,Southeast,completed
16848,4075,2025-07-25,Midwest,completed
16849,825,2024-04-11,Southeast,completed
16850,3620,2024-01-06,Southwest,completed
16851,3797,2026-08-14,Northeast,completed
16852,1575,2024-12-29,Northeast,completed
16853,1949,2024-07-14,Southeast,completed
16854,4189,2025-11-22,Southeast,completed
16855,2396,2025-05-12,Southwest,completed
16856,3732,2025-04-25,Southwest,completed
16857,4824,2026-02-15,Midwest,completed
16858,4735,2025-04-19,West,completed
16859,1869,2026-08-09,Southwest,completed
16860,1412,2024-11-10,Southeast,returned
16861,2635,2026-07-03,Southeast,completed
16862,984,2024-11-21,Southeast,completed
16863,2525,2026-02-17,Southeast,completed
16864,4849,2024-09-07,West,completed
16865,142,2024-05-10,Northeast,completed
16866,3994,2025-08-04,Southeast,completed
16867,3083,2025-02-04,Southwest,completed
16868,2893,2025-08-11,Southwest,completed
16869,3940,2024-07-26,Midwest,completed
16870,1813,2024-08-27,Southwest,completed
16871,3468,2026-06-27,West,cancelled
16872,4827,2024-01-20,Southwest,completed
16873,2882,2024-04-05,Midwest,completed
16874,2129,2026-08-13,Southeast,completed
16875,44,2026-01-02,Southeast,completed
16876,1143,2026-01-10,West,completed
16877,2809,2025-11-16,West,completed
16878,1608,2026-05-24,Northeast,completed
16879,885,2024-11-06,Southeast,completed
16880,4937,2024-07-13,West,completed
16881,831,2026-04-19,Southwest,completed
16882,1786,2024-11-13,Southeast,completed
16883,4427,2025-09-06,Midwest,completed
16884,2129,2026-03-16,Southeast,completed
16885,2860,2025-09-17,Southeast,completed
16886,761,2025-04-20,Northeast,completed
16887,4182,2026-07-22,Southeast,completed
16888,4397,2026-03-04,Southwest,completed
16889,4964,2026-01-11,Northeast,completed
16890,4784,2024-10-27,Southeast,completed
16891,3281,2025-11-28,West,completed
16892,4269,2025-01-21,Southwest,completed
16893,506,2025-04-22,Midwest,completed
16894,4308,2025-01-24,Southeast,completed
16895,1586,2024-05-23,West,completed
16896,4892,2024-03-29,Midwest,completed
16897,3082,2026-06-29,Northeast,completed
16898,3960,2024-10-05,Northeast,completed
16899,2045,2025-05-06,West,completed
16900,1743,2025-08-22,Southwest,completed
16901,437,2024-06-10,West,completed
16902,2521,2025-12-17,Southwest,completed
16903,4018,2025-03-20,Midwest,completed
16904,3862,2026-08-24,Midwest,completed
16905,2498,2026-06-01,West,completed
16906,729,2026-04-11,West,completed
16907,2043,2026-04-11,Midwest,completed
16908,3245,2024-04-07,Northeast,completed
16909,2992,2026-08-15,Southeast,completed
16910,4925,2026-05-06,Midwest,returned
16911,4966,2026-06-26,Midwest,completed
16912,4296,2026-06-08,West,completed
16913,60,2024-03-11,Northeast,completed
16914,147,2024-05-13,Southwest,completed
16915,4046,2026-04-02,Northeast,completed
16916,3102,2025-09-29,West,completed
16917,4898,2025-04-09,West,completed
16918,4228,2024-09-24,Northeast,completed
16919,3233,2024-11-25,Midwest,completed
16920,2017,2025-03-28,Northeast,completed
16921,868,2025-06-21,Northeast,cancelled
16922,488,2024-12-18,Southwest,returned
16923,1189,2026-06-18,Southwest,completed
16924,1606,2024-12-05,Southwest,completed
16925,1951,2024-08-18,Midwest,completed
16926,715,2024-07-09,Midwest,completed
16927,4957,2026-05-18,West,completed
16928,1305,2025-12-23,Southwest,completed
16929,3024,2024-02-25,Northeast,completed
16930,2725,2026-07-12,Southwest,cancelled
16931,3765,2025-01-30,Northeast,completed
16932,3771,2026-01-17,Southeast,completed
16933,3148,2024-09-19,West,completed
16934,2488,2025-05-09,Southwest,completed
16935,1814,2024-03-20,Midwest,completed
16936,266,2024-03-13,Northeast,cancelled
16937,813,2025-02-05,Southwest,completed
16938,395,2026-07-21,West,completed
16939,4576,2026-03-10,Southeast,completed
16940,1332,2024-11-26,Midwest,completed
16941,4663,2026-07-05,West,completed
16942,3125,2025-02-21,Southwest,completed
16943,961,2024-12-05,Southeast,returned
16944,2476,2026-01-23,Southeast,cancelled
16945,1632,2024-08-17,Midwest,completed
16946,4646,2024-04-11,Northeast,completed
16947,3638,2024-05-25,West,completed
16948,3197,2026-08-20,Northeast,completed
16949,4788,2026-03-11,Northeast,completed
16950,4611,2025-10-11,Northeast,returned
16951,2563,2024-03-19,Southeast,completed
16952,4009,2024-12-09,Southeast,completed
16953,3567,2024-11-23,Northeast,completed
16954,4997,2024-07-31,Southwest,completed
16955,2949,2024-11-29,Midwest,completed
16956,721,2024-04-17,Midwest,completed
16957,2735,2025-08-09,Midwest,completed
16958,235,2025-04-05,West,completed
16959,4495,2025-02-27,Northeast,completed
16960,4302,2024-09-27,Northeast,completed
16961,3287,2025-07-10,Northeast,completed
16962,1467,2026-08-16,Midwest,completed
16963,964,2024-05-31,Southeast,completed
16964,307,2024-06-20,Southeast,completed
16965,4084,2025-09-23,Southeast,completed
16966,1316,2025-12-23,Southwest,completed
16967,2161,2024-07-21,Southeast,completed
16968,1265,2024-08-07,Southeast,completed
16969,1984,2025-01-08,West,completed
16970,1733,2025-04-30,Midwest,completed
16971,2903,2026-01-02,Southeast,completed
16972,281,2024-07-08,West,completed
16973,1752,2026-01-22,Northeast,completed
16974,1250,2024-01-05,Midwest,completed
16975,4048,2025-03-16,Northeast,completed
16976,896,2025-02-01,West,completed
16977,3541,2026-01-22,Northeast,completed
16978,3920,2025-02-18,Southeast,completed
16979,3858,2026-02-10,Northeast,completed
16980,1737,2025-02-10,Southeast,completed
16981,2701,2024-02-13,West,completed
16982,2821,2024-12-01,Northeast,completed
16983,38,2024-02-29,Northeast,completed
16984,4531,2024-12-02,Southeast,completed
16985,2496,2025-10-22,Northeast,completed
16986,3125,2024-10-28,Southwest,completed
16987,4695,2025-08-19,Southwest,completed
16988,3732,2026-04-21,Southwest,completed
16989,977,2024-07-14,Midwest,cancelled
16990,1637,2026-01-21,West,completed
16991,2705,2025-02-13,West,completed
16992,4273,2026-04-26,Southwest,completed
16993,403,2025-02-07,West,completed
16994,4265,2026-01-19,Midwest,completed
16995,3090,2026-08-16,Southeast,completed
16996,2323,2024-07-12,Southeast,completed
16997,1341,2024-01-24,West,completed
16998,2483,2026-05-18,Southeast,completed
16999,3437,2024-11-30,Southwest,completed
17000,3611,2026-08-13,Northeast,completed
17001,4319,2024-06-16,West,completed
17002,1752,2025-11-11,Northeast,completed
17003,924,2025-09-09,Southwest,completed
17004,2655,2024-11-27,West,completed
17005,3551,2026-01-09,West,completed
17006,3522,2026-05-03,Southeast,completed
17007,444,2025-06-01,Northeast,cancelled
17008,2449,2025-12-02,Southwest,completed
17009,3448,2025-08-12,Southeast,cancelled
17010,4332,2024-03-16,West,completed
17011,4320,2024-08-01,Southeast,completed
17012,4893,2024-04-02,Southwest,completed
17013,547,2026-04-16,West,completed
17014,2092,2025-05-19,Southeast,completed
17015,1565,2025-03-17,Northeast,completed
17016,818,2025-12-13,Southeast,completed
17017,1362,2025-05-16,West,completed
17018,290,2026-02-07,Midwest,completed
17019,1036,2026-03-18,Southwest,returned
17020,161,2024-02-25,Southwest,completed
17021,919,2024-11-11,Southwest,completed
17022,4952,2026-07-24,West,completed
17023,2210,2025-01-22,Southeast,completed
17024,2678,2026-02-11,Southwest,completed
17025,4474,2025-07-19,West,completed
17026,2881,2024-02-20,Northeast,completed
17027,730,2026-01-12,Midwest,completed
17028,428,2026-04-22,Northeast,completed
17029,4686,2026-06-09,Southwest,completed
17030,190,2024-02-21,Southeast,completed
17031,736,2024-02-05,Southwest,completed
17032,4396,2024-03-03,Northeast,returned
17033,1769,2024-08-19,Southwest,completed
17034,4950,2026-03-24,Northeast,completed
17035,68,2024-07-21,Midwest,completed
17036,2566,2025-06-09,Midwest,completed
17037,948,2024-06-24,Midwest,completed
17038,4110,2024-06-03,Southeast,completed
17039,73,2025-02-18,West,completed
17040,4211,2024-11-21,Midwest,completed
17041,4309,2025-09-28,West,completed
17042,2133,2024-12-26,Southeast,completed
17043,3542,2026-03-23,Northeast,completed
17044,242,2024-07-05,Southeast,completed
17045,4864,2024-02-22,Northeast,returned
17046,2142,2026-03-02,West,completed
17047,1833,2025-12-15,Midwest,completed
17048,1391,2024-12-21,Midwest,completed
17049,3434,2026-06-26,Southwest,cancelled
17050,4981,2024-12-08,Northeast,completed
17051,3451,2025-04-09,Midwest,completed
17052,2710,2025-02-25,Southwest,completed
17053,738,2024-11-11,Northeast,completed
17054,4929,2025-12-20,Southeast,completed
17055,4632,2025-05-17,Midwest,completed
17056,4184,2026-07-03,Southeast,completed
17057,181,2026-04-24,Southwest,completed
17058,1376,2026-05-14,Southeast,completed
17059,3355,2026-08-22,Midwest,completed
17060,1777,2025-04-23,Northeast,completed
17061,1636,2024-08-10,Southeast,completed
17062,1685,2025-02-25,Northeast,completed
17063,195,2024-08-13,Southwest,completed
17064,1192,2026-04-18,Southeast,returned
17065,776,2024-03-08,Southeast,completed
17066,4053,2025-04-12,Northeast,completed
17067,4461,2024-07-12,Midwest,completed
17068,415,2024-10-15,West,cancelled
17069,556,2025-12-25,Southwest,completed
17070,569,2025-10-05,Midwest,completed
17071,3299,2025-11-08,Southeast,completed
17072,3969,2026-01-28,Southeast,returned
17073,491,2025-06-05,Midwest,completed
17074,4821,2024-02-26,Northeast,returned
17075,2641,2025-03-10,Northeast,completed
17076,1815,2024-10-04,Southwest,completed
17077,2287,2025-04-12,Southwest,completed
17078,724,2025-10-27,Northeast,completed
17079,3861,2025-10-16,Southeast,returned
17080,1364,2024-11-14,West,completed
17081,2399,2025-05-11,Midwest,completed
17082,3198,2025-02-13,Midwest,returned
17083,681,2024-02-29,West,completed
17084,1269,2025-01-12,Southeast,completed
17085,813,2025-01-29,Southwest,cancelled
17086,799,2026-05-09,Southeast,completed
17087,4686,2026-03-11,Southwest,completed
17088,4973,2024-06-27,West,completed
17089,1740,2024-08-05,Midwest,completed
17090,157,2026-03-21,Southwest,returned
17091,3087,2024-02-04,Midwest,completed
17092,1234,2025-05-28,Southwest,completed
17093,1639,2024-06-19,Northeast,returned
17094,2870,2024-05-18,West,completed
17095,4191,2026-03-31,West,completed
17096,1954,2025-01-08,Southwest,completed
17097,4052,2024-12-13,Midwest,completed
17098,3729,2024-03-21,Southeast,completed
17099,3324,2024-11-09,West,completed
17100,1460,2026-02-04,Northeast,completed
17101,4560,2025-06-11,Southeast,completed
17102,3634,2025-10-27,West,completed
17103,3926,2025-04-09,Northeast,completed
17104,1223,2026-03-10,Northeast,completed
17105,2946,2024-02-09,West,completed
17106,1861,2026-05-20,West,completed
17107,3056,2026-02-11,Northeast,completed
17108,2126,2026-03-04,West,completed
17109,873,2025-02-04,Southeast,completed
17110,4520,2025-11-25,Southwest,completed
17111,4788,2025-07-30,Northeast,completed
17112,1316,2025-08-29,Southwest,completed
17113,251,2025-06-14,Southeast,completed
17114,490,2026-02-10,Southeast,completed
17115,1521,2024-12-03,Southeast,completed
17116,1585,2025-08-14,West,returned
17117,2660,2025-03-03,Southeast,completed
17118,386,2024-09-17,Southwest,completed
17119,547,2025-02-10,West,completed
17120,2649,2025-09-15,Northeast,completed
17121,2512,2025-10-01,Midwest,completed
17122,2715,2024-01-07,Southeast,completed
17123,2210,2025-06-22,Southeast,completed
17124,924,2025-10-23,Southwest,completed
17125,4733,2025-08-07,Southeast,returned
17126,3379,2024-11-07,Midwest,completed
17127,4713,2026-04-08,Northeast,completed
17128,1137,2025-06-04,Northeast,completed
17129,4060,2024-05-27,Midwest,returned
17130,4773,2024-04-16,Southeast,completed
17131,584,2025-03-21,Midwest,completed
17132,3082,2025-09-26,Northeast,completed
17133,3469,2024-04-25,Southeast,cancelled
17134,2383,2024-10-23,Southeast,completed
17135,2107,2026-05-17,Southwest,completed
17136,4078,2024-06-14,Southeast,completed
17137,1578,2026-04-03,West,completed
17138,4031,2025-12-10,West,completed
17139,3605,2026-04-25,Midwest,returned
17140,2663,2026-08-21,Midwest,completed
17141,3807,2024-08-12,West,completed
17142,4801,2025-11-04,Northeast,completed
17143,4985,2025-04-30,West,completed
17144,1128,2026-01-07,Northeast,completed
17145,227,2026-05-26,Southwest,completed
17146,4763,2024-11-24,Southwest,completed
17147,1240,2026-05-28,West,completed
17148,967,2025-07-27,West,completed
17149,1496,2024-09-20,Southeast,completed
17150,1322,2025-12-18,West,completed
17151,2567,2025-03-16,Southwest,completed
17152,1819,2025-07-26,Midwest,completed
17153,100,2025-06-26,Southeast,completed
17154,1178,2025-05-17,Southwest,cancelled
17155,4232,2025-06-23,Northeast,completed
17156,2446,2025-03-29,Southeast,completed
17157,2205,2024-09-29,Northeast,completed
17158,1882,2024-01-30,Southeast,completed
17159,1719,2025-01-10,Southwest,completed
17160,3994,2026-06-08,Southeast,completed
17161,2976,2024-11-05,Northeast,completed
17162,3836,2026-06-25,Southwest,completed
17163,516,2025-05-09,Northeast,completed
17164,330,2024-08-12,West,completed
17165,4398,2026-05-08,Midwest,cancelled
17166,1120,2025-10-23,Southwest,completed
17167,2003,2024-12-05,Northeast,completed
17168,2521,2025-02-16,Southwest,completed
17169,2056,2024-03-12,Southwest,completed
17170,4792,2025-04-13,Northeast,returned
17171,865,2026-04-28,Midwest,completed
17172,4655,2025-04-01,West,completed
17173,3460,2024-08-05,Midwest,cancelled
17174,610,2024-11-05,Southeast,completed
17175,4811,2026-02-24,Southeast,completed
17176,794,2024-01-31,Southwest,completed
17177,3591,2024-04-23,Northeast,completed
17178,2470,2024-08-03,Northeast,completed
17179,1857,2024-10-09,Southeast,completed
17180,1105,2025-01-07,Southwest,completed
17181,3816,2024-07-22,Midwest,completed
17182,4551,2024-09-18,West,completed
17183,4155,2026-07-15,West,completed
17184,377,2024-06-18,Southwest,completed
17185,322,2026-06-18,Southwest,completed
17186,3986,2025-04-10,Midwest,completed
17187,1187,2025-01-20,West,cancelled
17188,4204,2026-03-25,Southeast,completed
17189,2918,2024-01-01,Southwest,completed
17190,1885,2026-01-06,Northeast,completed
17191,1413,2024-12-05,Southeast,completed
17192,2899,2024-06-18,West,completed
17193,4662,2025-01-28,West,completed
17194,378,2026-04-21,West,returned
17195,3547,2026-05-10,Southwest,completed
17196,2045,2026-07-08,West,completed
17197,1672,2025-04-07,Southeast,completed
17198,4915,2024-05-14,Southeast,completed
17199,4032,2026-01-04,Southeast,completed
17200,2940,2025-03-04,West,completed
17201,3778,2024-03-07,Northeast,completed
17202,483,2026-05-24,Southeast,completed
17203,1969,2024-04-26,Northeast,completed
17204,3089,2024-08-22,Northeast,completed
17205,511,2025-08-14,West,completed
17206,4532,2025-05-10,Northeast,completed
17207,1822,2024-06-16,Southwest,completed
17208,2846,2025-12-03,West,completed
17209,2891,2024-08-26,Southwest,completed
17210,4184,2024-08-26,Southeast,completed
17211,1058,2025-10-09,West,completed
17212,2140,2024-03-18,Southwest,completed
17213,4093,2026-04-19,Southwest,completed
17214,1847,2024-10-09,Southeast,cancelled
17215,4540,2025-07-27,West,returned
17216,1979,2024-02-19,Southwest,completed
17217,3306,2026-01-13,West,completed
17218,4294,2024-12-29,Southwest,completed
17219,504,2024-01-08,Southeast,completed
17220,128,2024-05-21,Northeast,completed
17221,470,2026-07-08,Southeast,completed
17222,3339,2025-03-05,West,completed
17223,3165,2024-07-23,Northeast,returned
17224,117,2026-03-21,Southwest,completed
17225,4454,2024-05-12,Northeast,completed
17226,599,2025-10-10,Southwest,completed
17227,1339,2026-02-04,Southwest,completed
17228,2148,2024-04-17,West,completed
17229,4841,2025-07-14,Northeast,completed
17230,272,2024-02-10,Midwest,completed
17231,2247,2024-01-29,Midwest,completed
17232,167,2024-06-14,West,cancelled
17233,4664,2026-04-19,Southwest,completed
17234,1591,2025-06-01,West,completed
17235,1754,2025-07-12,Southwest,completed
17236,675,2024-12-05,West,completed
17237,3114,2025-06-30,Northeast,completed
17238,2999,2025-01-07,West,completed
17239,2193,2025-11-27,Southwest,completed
17240,1301,2024-12-14,Southwest,completed
17241,1011,2025-06-15,Southeast,completed
17242,4027,2024-07-31,Southeast,returned
17243,3459,2024-04-14,Midwest,completed
17244,963,2026-07-02,Midwest,returned
17245,1104,2026-08-02,Midwest,completed
17246,1941,2024-06-25,West,completed
17247,3061,2025-05-12,Southeast,completed
17248,1593,2024-12-15,West,completed
17249,4431,2024-04-23,Southwest,completed
17250,4495,2025-02-17,Northeast,cancelled
17251,4672,2025-11-09,Northeast,completed
17252,240,2024-08-19,Midwest,completed
17253,4326,2024-02-01,Midwest,completed
17254,2378,2024-10-24,Midwest,completed
17255,4925,2026-07-25,Midwest,completed
17256,2478,2024-05-25,Northeast,completed
17257,1422,2025-10-18,Southwest,completed
17258,2972,2026-04-05,Northeast,completed
17259,4062,2026-03-13,West,cancelled
17260,3795,2025-12-15,Southwest,completed
17261,2899,2025-10-17,West,completed
17262,4271,2026-07-07,Southeast,cancelled
17263,2498,2024-11-23,West,cancelled
17264,4882,2024-04-23,Southeast,completed
17265,3796,2026-06-09,Southwest,completed
17266,348,2025-04-04,Southwest,completed
17267,1951,2026-03-20,Midwest,completed
17268,1738,2024-01-28,West,completed
17269,448,2025-09-20,Northeast,returned
17270,915,2025-12-20,Midwest,completed
17271,3116,2024-10-07,Northeast,completed
17272,1365,2024-12-18,Midwest,completed
17273,536,2025-10-05,Southwest,completed
17274,14,2024-11-27,Southwest,completed
17275,1133,2024-03-29,Northeast,completed
17276,1976,2026-07-13,Northeast,completed
17277,4913,2024-11-02,Northeast,completed
17278,1487,2024-10-03,West,completed
17279,4186,2024-08-27,Southwest,completed
17280,748,2025-12-06,Northeast,completed
17281,196,2026-02-13,Southeast,completed
17282,905,2024-04-23,Midwest,completed
17283,1176,2024-12-23,Northeast,cancelled
17284,4381,2024-06-18,Southwest,completed
17285,2860,2024-04-27,Southeast,completed
17286,4305,2025-07-24,Southwest,completed
17287,764,2025-10-26,Northeast,cancelled
17288,4503,2025-08-12,Midwest,completed
17289,2188,2026-06-18,Midwest,completed
17290,4764,2026-03-04,Northeast,completed
17291,2362,2025-08-17,Northeast,completed
17292,694,2026-07-27,Southwest,completed
17293,441,2026-02-25,Northeast,cancelled
17294,2826,2024-12-27,Southwest,completed
17295,1290,2024-12-16,West,completed
17296,4217,2024-08-21,Northeast,completed
17297,4861,2025-11-24,Midwest,completed
17298,930,2026-06-25,Southwest,cancelled
17299,1681,2024-07-24,West,completed
17300,3184,2025-01-03,Midwest,completed
17301,3718,2024-01-03,Northeast,completed
17302,3075,2026-03-30,Southwest,cancelled
17303,3848,2025-03-01,West,completed
17304,2417,2025-03-06,Midwest,completed
17305,226,2025-01-15,Southwest,completed
17306,784,2024-04-15,Southeast,completed
17307,2958,2024-10-03,Northeast,completed
17308,3405,2025-01-21,Southeast,completed
17309,591,2025-04-17,Southwest,completed
17310,618,2024-11-12,Midwest,completed
17311,3737,2024-10-14,Northeast,completed
17312,4912,2024-11-21,Southwest,completed
17313,849,2026-04-23,Southeast,completed
17314,1636,2026-05-21,Southeast,completed
17315,4633,2024-06-23,Southeast,completed
17316,4140,2024-03-13,Southwest,completed
17317,2146,2024-12-18,Southwest,completed
17318,4852,2024-03-16,Midwest,completed
17319,922,2024-07-29,Northeast,completed
17320,1896,2024-10-03,West,completed
17321,3554,2025-04-24,Southeast,completed
17322,1454,2026-01-15,Southwest,completed
17323,3172,2024-11-18,Southwest,completed
17324,4762,2026-01-20,Northeast,completed
17325,3560,2024-07-09,Northeast,completed
17326,4793,2024-03-16,West,completed
