ITEM_ID,ORDER_ID,PROD_ID,qty,unit_price
62759,20914,330,1,387.42
62760,20915,404,4,84.74
62761,20915,88,4,145.74
62762,20915,778,4,440.05
62763,20915,731,4,119.15
62764,20916,368,2,56.45
62765,20916,651,3,347.92
62766,20917,612,3,192.11
62767,20917,746,1,59.98
62768,20917,480,1,127.81
62769,20917,715,1,287.15
62770,20917,102,3,373.42
62771,20918,673,1,316.27
62772,20918,445,2,328.99
62773,20918,205,1,98.42
62774,20919,240,3,185.34
62775,20919,616,1,367.59
62776,20920,167,4,447.12
62777,20920,772,2,193.93
62778,20920,358,2,210.97
62779,20920,300,1,174.43
62780,20921,743,4,465.69
62781,20921,536,2,175.59
62782,20922,538,1,309.55
62783,20922,712,1,279.41
62784,20922,556,2,522.66
62785,20922,248,4,215.18
62786,20922,788,4,310.68
62787,20923,479,4,117.66
62788,20923,735,3,271.01
62789,20924,410,3,38.67
62790,20924,659,1,115.17
62791,20924,619,4,283.27
62792,20924,486,3,392.42
62793,20924,349,3,489.8
62794,20925,757,2,395.02
62795,20926,683,3,120.1
62796,20926,706,2,277.43
62797,20926,79,3,262.77
62798,20926,1,2,249.34
62799,20927,373,3,190.16
62800,20927,512,3,284.11
62801,20927,94,3,127.06
62802,20927,420,2,128.99
62803,20927,367,4,120.14
62804,20928,434,1,327.04
62805,20928,222,3,236.27
62806,20928,229,1,167.54
62807,20928,641,3,193.52
62808,20928,776,4,44.73
62809,20929,536,2,157.09
62810,20929,494,2,73.55
62811,20930,363,4,130.71
62812,20930,409,4,411.19
62813,20930,284,4,223.73
62814,20931,247,4,442.14
62815,20931,461,2,19.01
62816,20932,5,4,72.73
62817,20932,140,4,314.78
62818,20932,645,4,241.98
62819,20932,334,2,40.58
62820,20932,506,1,437.37
62821,20933,321,1,12.12
62822,20933,303,4,235.84
62823,20933,596,3,137.08
62824,20934,729,1,518.93
62825,20935,672,2,14.2
62826,20935,340,4,398.99
62827,20935,495,4,363.78
62828,20935,556,2,519.91
62829,20935,515,1,34.53
62830,20936,756,2,336.04
62831,20936,5,2,74.09
62832,20936,652,2,412.39
62833,20937,172,3,69.37
62834,20938,685,1,314.88
62835,20938,777,2,502.36
62836,20938,416,4,248.5
62837,20938,610,4,24.15
62838,20939,210,1,240.46
62839,20939,780,3,267.98
62840,20939,591,1,58.6
62841,20940,62,4,218.94
62842,20940,775,4,229.07
62843,20940,190,2,280.5
62844,20941,135,2,304.82
62845,20942,476,2,298.37
62846,20943,31,2,146.26
62847,20943,608,4,352.46
62848,20943,333,4,381.04
62849,20944,443,2,329.92
62850,20944,150,3,42.51
62851,20944,596,2,180.48
62852,20944,623,1,408.63
62853,20945,126,2,424.52
62854,20945,343,4,470.94
62855,20945,223,2,236.23
62856,20946,683,4,123.6
62857,20946,748,4,197.33
62858,20946,6,1,493.88
62859,20946,282,4,402.17
62860,20947,616,4,391.53
62861,20947,83,3,469.34
62862,20947,343,1,455.4
62863,20947,207,2,450.88
62864,20948,32,2,304.72
62865,20949,525,1,111.76
62866,20949,637,2,136.13
62867,20949,13,2,321.05
62868,20949,47,2,234.01
62869,20949,94,4,123.01
62870,20950,387,3,234.63
62871,20950,454,1,468.6
62872,20950,566,2,287.36
62873,20950,509,3,111.29
62874,20950,727,1,57.65
62875,20951,35,1,118.41
62876,20951,759,4,86.36
62877,20951,122,3,233.96
62878,20951,203,1,377.48
62879,20951,452,1,498.87
62880,20952,346,1,238.52
62881,20952,635,1,440.54
62882,20952,353,1,461.61
62883,20953,478,1,229.86
62884,20953,96,2,170.28
62885,20953,5,4,82.86
62886,20953,447,4,422.14
62887,20953,225,2,76.06
62888,20954,63,4,402.95
62889,20955,590,3,117.74
62890,20955,243,4,540.08
62891,20956,313,4,331.03
62892,20956,572,1,432.19
62893,20957,435,2,100.62
62894,20957,88,4,134.83
62895,20958,545,1,265.05
62896,20958,480,3,137.46
62897,20958,423,4,398.95
62898,20958,471,4,364.39
62899,20958,264,3,453.1
62900,20959,496,2,324.92
62901,20959,213,1,335.95
62902,20960,310,1,305.83
62903,20960,228,3,311.52
62904,20960,321,3,9.75
62905,20960,320,4,225.2
62906,20960,47,2,204.77
62907,20961,757,4,406.08
62908,20962,189,2,116.51
62909,20963,154,2,105.77
62910,20964,621,1,294.18
62911,20964,610,1,27.96
62912,20965,162,2,406.4
62913,20966,697,1,407.38
62914,20967,441,2,75.94
62915,20967,320,2,272.17
62916,20967,379,1,387.6
62917,20967,412,2,223.58
62918,20968,294,2,292.2
62919,20968,451,2,197.33
62920,20969,88,2,107.79
62921,20969,477,1,247.11
62922,20969,185,1,66.87
62923,20970,87,2,38.0
62924,20970,405,3,142.74
62925,20971,61,1,379.99
62926,20971,610,3,27.16
62927,20971,655,1,308.83
62928,20971,316,2,366.28
62929,20971,201,2,73.15
62930,20972,349,2,452.78
62931,20973,374,1,491.97
62932,20974,79,1,282.27
62933,20975,743,2,507.85
62934,20975,493,1,30.44
62935,20976,331,1,48.37
62936,20976,651,4,498.62
62937,20976,101,4,396.92
62938,20977,699,3,295.22
62939,20977,125,1,149.48
62940,20977,497,3,337.63
62941,20978,595,4,295.78
62942,20978,769,1,216.46
62943,20978,691,3,63.27
62944,20978,527,4,362.0
62945,20979,399,1,114.7
62946,20979,376,3,453.29
62947,20980,550,2,185.95
62948,20981,304,3,304.17
62949,20981,444,3,447.72
62950,20981,797,4,121.27
62951,20981,795,1,234.58
62952,20981,597,4,432.6
62953,20982,521,2,426.31
62954,20982,734,2,229.43
62955,20982,166,2,137.63
62956,20982,426,3,126.0
62957,20982,768,3,145.71
62958,20983,514,1,34.33
62959,20983,31,4,158.6
62960,20983,714,2,398.54
62961,20984,145,3,453.68
62962,20984,6,4,374.37
62963,20984,683,2,167.42
62964,20985,426,4,114.45
62965,20985,63,1,484.79
62966,20985,222,4,215.09
62967,20986,603,4,514.34
62968,20987,89,1,10.02
62969,20987,646,4,84.15
62970,20987,205,1,103.89
62971,20987,463,4,80.88
62972,20987,18,3,297.34
62973,20988,224,4,206.4
62974,20988,149,3,150.31
62975,20988,86,3,42.45
62976,20989,75,4,32.06
62977,20989,82,1,139.72
62978,20989,295,1,132.05
62979,20989,236,3,393.62
62980,20989,331,3,35.0
62981,20990,21,4,375.93
62982,20990,25,4,288.69
62983,20990,405,2,121.48
62984,20990,564,3,164.81
62985,20990,233,4,37.24
62986,20991,673,2,391.52
62987,20991,67,4,152.0
62988,20992,68,3,128.79
62989,20992,800,2,150.68
62990,20992,659,2,105.18
62991,20992,189,1,105.32
62992,20993,361,2,253.58
62993,20993,22,3,33.72
62994,20993,716,3,344.71
62995,20993,28,4,233.81
62996,20993,394,2,144.26
62997,20994,75,4,42.03
62998,20994,557,1,182.32
62999,20994,161,2,394.57
63000,20995,753,1,283.18
63001,20995,537,3,376.71
63002,20995,755,3,39.15
63003,20995,207,2,410.95
63004,20996,334,1,31.44
63005,20996,580,3,344.34
63006,20996,653,1,166.85
63007,20996,380,1,401.93
63008,20996,654,2,476.37
63009,20997,451,4,184.07
63010,20997,220,1,98.81
63011,20998,487,3,441.39
63012,20999,353,3,412.98
63013,20999,678,2,393.78
63014,20999,22,2,33.93
63015,21000,51,3,233.42
63016,21000,345,1,131.32
63017,21001,183,1,353.91
63018,21002,461,3,18.87
63019,21002,148,2,166.0
63020,21002,14,3,88.32
63021,21003,286,3,468.21
63022,21003,619,2,201.54
63023,21003,614,4,186.5
63024,21003,542,4,374.12
63025,21004,226,2,103.1
63026,21004,186,1,103.04
63027,21004,536,3,151.72
63028,21004,323,4,92.18
63029,21005,255,4,385.86
63030,21006,762,4,201.12
63031,21006,662,4,341.38
63032,21006,426,1,128.45
63033,21006,375,4,241.69
63034,21007,599,3,197.1
63035,21007,451,1,220.16
63036,21007,255,3,321.17
63037,21007,725,1,377.78
63038,21007,155,2,196.77
63039,21008,578,3,228.56
63040,21008,65,2,189.35
63041,21009,56,1,309.34
63042,21009,66,4,292.04
63043,21010,207,1,445.73
63044,21011,260,4,270.68
63045,21011,93,1,212.62
63046,21012,94,1,130.96
63047,21013,538,4,305.26
63048,21013,82,4,140.1
63049,21014,93,3,228.15
63050,21014,656,1,15.78
63051,21014,534,3,450.79
63052,21014,552,2,361.25
63053,21014,189,2,99.0
63054,21015,244,3,149.31
63055,21015,696,4,276.29
63056,21016,444,1,495.37
63057,21017,50,1,419.29
63058,21017,139,2,115.34
63059,21017,681,1,59.72
63060,21017,51,2,246.59
63061,21018,499,3,326.38
63062,21018,184,1,362.47
63063,21019,399,4,152.56
63064,21019,517,1,151.28
63065,21019,558,2,163.39
63066,21019,342,1,26.13
63067,21020,398,3,364.54
63068,21021,510,1,275.58
63069,21021,446,3,110.9
63070,21022,340,4,335.79
63071,21022,41,1,389.76
63072,21022,506,1,434.61
63073,21022,5,1,71.57
63074,21023,532,2,467.52
63075,21023,326,4,8.3
63076,21023,501,2,349.55
63077,21023,322,2,473.0
63078,21024,647,3,496.95
63079,21024,180,2,349.46
63080,21025,732,2,217.62
63081,21026,49,4,110.63
63082,21026,583,1,355.16
63083,21026,76,1,338.75
63084,21027,611,3,21.79
63085,21027,727,4,47.57
63086,21027,787,4,287.9
63087,21028,461,4,21.54
63088,21029,374,2,435.51
63089,21030,243,4,510.54
63090,21031,543,2,326.31
63091,21031,645,3,250.11
63092,21031,323,2,100.85
63093,21031,132,3,204.48
63094,21031,578,3,250.92
63095,21032,579,3,150.51
63096,21032,791,1,130.91
63097,21033,393,2,217.56
63098,21034,119,4,256.16
63099,21034,172,3,80.45
63100,21034,189,2,102.99
63101,21035,56,1,275.04
63102,21036,301,2,325.18
63103,21036,737,4,501.6
63104,21037,428,3,96.62
63105,21037,136,3,234.27
63106,21037,748,2,215.7
63107,21037,704,4,147.77
63108,21038,675,2,110.83
63109,21038,14,1,77.9
63110,21038,454,3,398.37
63111,21039,85,3,254.16
63112,21040,36,4,128.06
63113,21040,247,2,396.18
63114,21040,115,2,373.53
63115,21040,316,2,395.32
63116,21041,747,4,29.58
63117,21041,24,3,363.4
63118,21041,8,4,160.47
63119,21041,135,2,274.72
63120,21042,144,1,333.1
63121,21042,347,1,18.07
63122,21042,562,4,117.13
63123,21042,163,3,22.22
63124,21042,723,4,338.17
63125,21043,669,2,243.96
63126,21044,345,3,130.47
63127,21044,307,3,320.85
63128,21045,714,1,349.1
63129,21045,286,2,404.52
63130,21045,274,4,352.73
63131,21045,403,2,344.51
63132,21045,579,4,198.83
63133,21046,201,1,75.7
63134,21046,483,2,266.33
63135,21046,391,2,425.26
63136,21046,258,4,56.37
63137,21046,102,2,352.94
63138,21047,575,2,321.57
63139,21047,464,3,206.43
63140,21047,420,2,106.55
63141,21047,263,1,489.07
63142,21047,759,4,87.85
63143,21048,617,3,430.24
63144,21048,228,1,414.16
63145,21048,106,2,482.59
63146,21049,434,3,301.33
63147,21050,76,2,337.97
63148,21050,524,1,176.98
63149,21050,509,1,122.27
63150,21050,594,2,305.56
63151,21051,169,1,238.45
63152,21051,524,1,154.75
63153,21051,119,3,252.24
63154,21051,534,1,428.48
63155,21051,271,3,323.26
63156,21052,290,3,204.54
63157,21052,34,4,393.85
63158,21053,294,4,269.43
63159,21053,767,3,218.82
63160,21053,455,2,17.93
63161,21053,495,3,346.4
63162,21053,194,4,248.1
63163,21054,16,1,459.02
63164,21054,127,4,120.52
63165,21054,614,1,175.02
63166,21055,2,4,59.82
63167,21055,661,2,98.96
63168,21055,658,1,233.24
63169,21055,167,3,389.65
63170,21055,389,1,269.53
63171,21056,158,4,277.57
63172,21056,574,1,187.46
63173,21056,580,1,378.31
63174,21056,40,2,95.7
63175,21056,225,4,59.32
63176,21057,327,4,46.74
63177,21058,249,3,224.76
63178,21059,280,4,412.34
63179,21059,73,4,120.56
63180,21059,368,3,58.23
63181,21059,230,1,278.67
63182,21059,183,1,337.28
63183,21060,364,4,361.02
63184,21061,706,4,268.6
63185,21061,233,2,31.06
63186,21062,704,1,108.05
63187,21062,392,4,284.16
63188,21062,656,1,16.47
63189,21062,191,2,242.25
63190,21063,60,3,68.22
63191,21064,336,3,40.26
63192,21065,269,4,116.79
63193,21065,376,3,561.0
63194,21066,131,1,469.32
63195,21067,50,4,377.07
63196,21067,488,2,464.68
63197,21068,335,2,395.01
63198,21069,791,2,128.07
63199,21069,439,2,266.73
63200,21069,772,3,168.28
63201,21070,258,3,52.21
63202,21071,157,2,551.07
63203,21071,479,2,97.66
63204,21072,283,2,145.28
63205,21072,525,2,96.3
63206,21073,284,4,293.13
63207,21074,170,2,321.59
63208,21074,120,3,11.57
63209,21074,368,3,67.06
63210,21074,211,3,175.3
63211,21075,29,4,387.27
63212,21075,255,1,315.1
63213,21075,730,2,304.95
63214,21075,108,4,460.23
63215,21076,535,2,116.29
63216,21076,666,1,101.5
63217,21076,263,3,366.26
63218,21077,361,1,314.7
63219,21078,664,4,286.69
63220,21079,551,4,139.53
63221,21079,141,2,175.72
63222,21079,109,3,378.91
63223,21079,156,1,411.02
63224,21079,773,4,28.28
63225,21080,383,3,124.79
63226,21080,313,4,314.09
63227,21081,313,4,363.56
63228,21081,726,1,196.18
63229,21081,198,4,201.51
63230,21081,275,2,156.35
63231,21082,502,2,157.7
63232,21082,518,3,105.25
63233,21082,186,1,129.09
63234,21082,4,1,30.12
63235,21083,124,4,246.0
63236,21083,545,2,275.78
63237,21083,715,1,317.6
63238,21084,45,1,111.6
63239,21084,749,1,470.98
63240,21084,15,2,353.81
63241,21085,177,1,224.88
63242,21085,14,2,67.79
63243,21085,262,4,222.11
63244,21085,282,4,363.02
63245,21086,4,1,30.62
63246,21086,263,2,385.89
63247,21086,415,2,399.19
63248,21086,646,2,79.56
63249,21086,27,3,72.33
63250,21087,9,3,277.98
63251,21087,163,2,25.69
63252,21087,599,4,260.87
63253,21087,672,2,17.95
63254,21088,673,2,402.86
63255,21088,311,3,19.81
63256,21089,716,3,263.94
63257,21089,43,1,367.46
63258,21089,206,3,184.24
63259,21089,695,2,300.22
63260,21090,443,1,295.31
63261,21090,560,2,386.27
63262,21090,278,2,402.17
63263,21090,199,2,301.83
63264,21091,745,2,370.67
63265,21092,742,1,14.24
63266,21092,673,2,346.2
63267,21092,439,2,238.63
63268,21092,347,3,18.04
63269,21092,275,2,132.11
63270,21093,671,4,259.99
63271,21093,582,1,197.3
63272,21093,498,2,93.41
63273,21093,792,2,372.2
63274,21093,777,2,433.27
63275,21094,212,2,391.08
63276,21094,537,1,333.9
63277,21094,39,4,297.28
63278,21095,487,4,355.45
63279,21095,361,3,234.86
63280,21095,100,1,316.75
63281,21095,323,1,93.23
63282,21096,91,2,453.77
63283,21097,709,1,468.56
63284,21097,40,3,118.14
63285,21097,473,1,369.71
63286,21097,680,3,244.14
63287,21097,411,1,139.39
63288,21098,68,1,124.71
63289,21098,331,4,47.35
63290,21098,670,1,348.0
63291,21098,131,4,496.14
63292,21099,792,2,310.66
63293,21099,178,3,175.41
63294,21099,654,1,488.6
63295,21100,471,3,313.96
63296,21100,739,1,93.98
63297,21100,307,3,308.09
63298,21100,180,4,280.29
63299,21100,358,4,276.04
63300,21101,285,1,520.09
63301,21102,149,4,159.51
63302,21103,122,4,212.5
63303,21104,241,2,458.19
63304,21104,226,3,97.78
63305,21104,53,3,151.87
63306,21105,770,2,83.06
63307,21106,521,4,345.9
63308,21106,280,4,466.24
63309,21106,497,2,324.57
63310,21106,419,1,33.82
63311,21106,184,2,379.93
63312,21107,733,1,410.04
63313,21107,134,1,400.52
63314,21107,764,1,213.54
63315,21108,723,1,375.08
63316,21109,270,4,370.27
63317,21109,297,2,454.07
63318,21109,762,1,182.91
63319,21110,554,1,102.25
63320,21110,701,4,395.25
63321,21111,373,2,206.66
63322,21111,777,4,415.32
63323,21111,591,1,66.84
63324,21111,784,3,373.99
63325,21112,617,4,492.38
63326,21113,649,3,66.22
63327,21113,240,2,170.94
63328,21113,37,1,59.1
63329,21113,775,1,248.67
63330,21113,19,2,219.69
63331,21114,311,2,22.35
63332,21114,208,2,116.06
63333,21114,331,3,47.99
63334,21114,595,2,295.35
63335,21115,455,4,17.29
63336,21115,148,2,171.34
63337,21115,743,4,412.56
63338,21115,759,3,108.84
63339,21116,215,2,165.58
63340,21116,261,1,345.1
63341,21116,166,1,161.8
63342,21116,568,4,19.66
63343,21117,771,4,328.16
63344,21117,573,3,152.61
63345,21118,258,3,69.41
63346,21118,146,4,371.82
63347,21118,485,3,363.7
63348,21118,410,4,32.68
63349,21119,770,4,71.27
63350,21119,36,4,118.83
63351,21119,571,1,422.77
63352,21120,19,4,188.39
63353,21120,589,2,287.51
63354,21120,264,1,450.53
63355,21121,622,2,449.42
63356,21122,1,1,201.17
63357,21122,644,2,477.11
63358,21123,718,1,206.17
63359,21123,81,2,437.61
63360,21123,307,3,352.41
63361,21123,15,3,389.36
63362,21123,12,4,504.8
63363,21124,641,1,185.62
63364,21124,323,3,101.53
63365,21124,216,1,184.93
63366,21124,489,2,407.93
63367,21125,700,1,121.09
63368,21125,321,1,10.38
63369,21125,50,2,336.7
63370,21126,407,4,294.04
63371,21126,712,2,317.67
63372,21126,289,1,117.86
63373,21127,64,1,84.44
63374,21128,97,1,82.16
63375,21128,453,3,285.84
63376,21128,348,4,339.03
63377,21128,220,3,102.06
63378,21129,651,2,361.71
63379,21129,271,2,310.41
63380,21130,626,1,134.7
63381,21130,435,3,116.16
63382,21130,578,1,221.85
63383,21131,609,4,264.42
63384,21131,511,1,43.45
63385,21132,761,2,19.5
63386,21133,637,2,128.68
63387,21134,461,3,20.41
63388,21134,244,3,162.04
63389,21135,466,1,456.42
63390,21135,38,1,31.42
63391,21135,6,1,465.3
63392,21136,58,2,206.16
63393,21136,434,1,302.25
63394,21136,706,4,353.32
63395,21137,556,2,429.62
63396,21137,18,3,316.58
63397,21137,549,1,231.3
63398,21137,653,3,132.8
63399,21137,605,3,485.01
63400,21138,232,1,394.63
63401,21138,660,2,112.43
63402,21138,570,1,414.82
63403,21139,61,4,378.17
63404,21139,635,2,466.0
63405,21139,514,2,43.71
63406,21139,219,4,169.11
63407,21140,633,1,419.68
63408,21140,347,4,19.82
63409,21141,79,1,310.19
63410,21141,188,2,476.1
63411,21141,800,2,212.82
63412,21142,192,4,424.15
63413,21142,145,4,447.89
63414,21142,31,4,161.76
63415,21142,457,2,269.36
63416,21142,17,3,79.95
63417,21143,507,4,429.04
63418,21143,576,2,162.26
63419,21143,683,1,149.23
63420,21144,763,2,285.69
63421,21144,599,4,204.35
63422,21144,360,2,132.51
63423,21144,672,4,17.83
63424,21145,30,2,318.17
63425,21145,441,2,92.11
63426,21145,428,4,101.38
63427,21146,244,4,179.26
63428,21146,331,4,39.98
63429,21146,90,4,228.24
63430,21146,297,4,452.56
63431,21146,43,2,329.38
63432,21147,396,4,319.96
63433,21148,101,4,414.61
63434,21148,263,3,518.14
63435,21148,380,3,309.64
63436,21148,214,2,406.36
63437,21148,245,3,76.47
63438,21149,417,1,55.95
63439,21149,682,2,109.91
63440,21149,339,3,170.79
63441,21150,262,3,204.58
63442,21150,799,4,350.59
63443,21150,284,2,227.1
63444,21150,675,2,124.37
63445,21150,524,2,177.01
63446,21151,21,1,342.16
63447,21151,278,3,298.71
63448,21151,669,1,241.66
63449,21151,396,2,277.87
63450,21152,788,2,291.1
63451,21152,508,1,8.53
63452,21152,459,2,432.69
63453,21152,23,2,397.12
63454,21152,569,2,493.03
63455,21153,725,2,351.56
63456,21153,790,1,19.81
63457,21153,48,3,308.08
63458,21153,66,3,309.0
63459,21153,550,3,215.8
63460,21154,371,4,99.17
63461,21154,347,4,21.09
63462,21155,123,1,381.01
63463,21155,366,4,211.91
63464,21156,507,4,396.41
63465,21157,492,1,29.84
63466,21157,162,1,439.55
63467,21157,92,1,365.89
63468,21157,63,2,456.75
63469,21158,203,2,413.46
63470,21158,174,2,14.4
63471,21158,710,2,17.57
63472,21159,78,4,355.61
63473,21159,505,4,552.3
63474,21160,176,4,437.9
63475,21160,503,1,59.23
63476,21160,89,1,8.49
63477,21161,26,4,173.93
63478,21161,654,1,530.96
63479,21161,212,4,412.92
63480,21162,348,2,434.56
63481,21162,229,1,143.62
63482,21162,526,1,77.29
63483,21162,514,4,42.71
63484,21162,506,2,388.91
63485,21163,274,3,448.21
63486,21163,391,3,441.15
63487,21164,673,2,353.54
63488,21165,496,4,317.53
63489,21165,761,4,23.07
63490,21165,172,2,70.19
63491,21165,216,2,176.22
63492,21165,425,3,243.13
63493,21166,650,2,51.86
63494,21166,731,3,150.87
63495,21166,32,4,291.86
63496,21167,750,3,172.25
63497,21167,538,3,240.46
63498,21167,516,3,32.51
63499,21168,413,1,195.36
63500,21168,601,1,332.08
63501,21168,201,2,72.68
63502,21169,764,3,183.8
63503,21169,181,2,23.43
63504,21169,112,3,103.77
63505,21170,781,2,431.35
63506,21170,467,4,387.26
63507,21170,226,2,126.2
63508,21170,692,1,438.51
63509,21171,498,1,86.99
63510,21171,193,2,183.16
63511,21171,557,2,190.03
63512,21171,180,4,331.7
63513,21172,304,3,313.37
63514,21172,64,4,74.1
63515,21172,650,4,61.71
63516,21172,556,3,419.26
63517,21173,260,2,208.41
63518,21173,712,1,355.58
63519,21173,13,4,296.97
63520,21173,243,4,396.39
63521,21174,393,1,310.29
63522,21174,477,1,215.92
63523,21174,501,1,349.11
63524,21175,232,3,476.12
63525,21175,618,3,342.04
63526,21175,682,1,136.87
63527,21175,598,2,95.32
63528,21175,771,4,257.48
63529,21176,241,4,468.81
63530,21176,728,3,280.08
63531,21176,604,3,191.67
63532,21176,405,1,115.52
63533,21177,486,4,438.85
63534,21178,659,4,100.94
63535,21179,613,2,410.84
63536,21179,638,4,29.17
63537,21179,331,1,50.37
63538,21179,139,4,122.16
63539,21180,112,4,86.59
63540,21180,590,4,103.18
63541,21180,797,4,121.52
63542,21180,43,3,340.3
63543,21181,448,1,391.06
63544,21181,301,4,306.9
63545,21181,618,3,410.83
63546,21181,684,3,479.97
63547,21182,67,3,127.74
63548,21183,387,3,230.39
63549,21183,354,3,377.04
63550,21183,192,2,357.38
63551,21183,659,1,110.47
63552,21183,368,4,64.84
63553,21184,765,1,296.26
63554,21184,74,3,207.89
63555,21184,53,4,147.22
63556,21184,536,2,155.3
63557,21185,661,3,129.84
63558,21186,776,3,44.73
63559,21187,448,1,402.27
63560,21187,160,3,525.23
63561,21187,706,3,336.93
63562,21187,48,3,293.95
63563,21187,570,2,424.13
63564,21188,721,4,162.03
63565,21189,189,3,82.77
63566,21189,585,1,147.97
63567,21189,29,3,326.06
63568,21190,603,1,539.13
63569,21190,236,2,522.73
63570,21190,287,4,139.66
63571,21190,399,3,112.48
63572,21190,180,2,295.21
63573,21191,61,2,372.04
63574,21191,513,3,274.49
63575,21192,320,1,194.71
63576,21192,606,4,432.53
63577,21193,480,2,138.16
63578,21194,369,1,140.34
63579,21194,185,2,72.86
63580,21194,461,3,20.98
63581,21194,495,2,284.71
63582,21194,288,3,394.49
63583,21195,28,2,245.84
63584,21195,369,2,126.83
63585,21195,255,1,288.42
63586,21195,689,3,349.6
63587,21196,312,4,462.33
63588,21196,176,3,539.89
63589,21196,345,2,146.6
63590,21196,281,3,100.64
63591,21196,744,2,244.96
63592,21197,767,3,188.92
63593,21197,262,1,246.49
63594,21198,554,3,94.1
63595,21198,112,2,89.29
63596,21198,510,4,327.52
63597,21198,322,3,448.48
63598,21198,239,1,254.61
63599,21199,58,1,182.52
63600,21199,459,4,406.19
63601,21199,751,3,257.19
63602,21199,556,2,425.84
63603,21199,191,4,314.18
63604,21200,447,3,459.57
63605,21201,734,3,235.33
63606,21202,216,4,218.82
63607,21202,757,2,414.97
63608,21202,724,1,162.28
63609,21202,104,3,177.19
63610,21202,491,4,106.86
63611,21203,676,2,128.53
63612,21203,426,4,101.51
63613,21203,117,1,29.41
63614,21203,666,1,126.46
63615,21204,374,4,457.98
63616,21204,498,3,95.5
63617,21204,95,2,243.37
63618,21204,483,1,256.56
63619,21205,259,3,331.0
63620,21205,301,3,287.24
63621,21205,211,1,221.08
63622,21206,118,4,118.58
63623,21206,159,1,190.87
63624,21206,47,2,194.72
63625,21206,705,4,18.56
63626,21207,374,2,383.72
63627,21207,539,2,114.89
63628,21207,473,2,348.46
63629,21207,602,3,108.57
63630,21207,166,1,121.01
63631,21208,541,3,442.94
63632,21208,397,1,29.37
63633,21208,711,1,398.83
63634,21208,746,1,49.05
63635,21209,431,1,77.34
63636,21209,416,2,327.62
63637,21209,149,4,112.54
63638,21210,463,2,71.69
63639,21210,672,2,18.89
63640,21210,254,3,204.11
63641,21210,322,4,499.27
63642,21210,685,2,385.43
63643,21211,440,1,33.89
63644,21211,585,4,130.95
63645,21211,687,1,165.89
63646,21212,263,4,476.54
63647,21213,694,1,7.29
63648,21213,205,1,76.86
63649,21213,658,3,288.16
63650,21213,667,4,213.32
63651,21214,695,1,357.6
63652,21214,249,4,309.54
63653,21214,614,1,166.13
63654,21214,53,3,177.03
63655,21215,701,3,439.71
63656,21215,444,1,412.86
63657,21216,711,1,401.35
63658,21216,771,4,286.84
63659,21216,534,3,396.42
63660,21217,606,3,388.37
63661,21217,319,1,191.74
63662,21218,305,2,474.91
63663,21219,355,3,319.03
63664,21219,481,2,26.14
63665,21219,547,1,182.53
63666,21220,641,4,223.4
63667,21220,649,2,71.92
63668,21220,262,2,220.8
63669,21221,430,3,354.05
63670,21222,56,2,249.04
63671,21222,307,4,357.18
63672,21222,598,3,77.5
63673,21222,710,3,15.77
63674,21222,766,4,81.64
63675,21223,686,1,280.29
63676,21223,71,3,55.78
63677,21223,717,2,235.54
63678,21223,488,4,453.76
63679,21224,172,4,82.11
63680,21224,737,1,450.46
63681,21224,310,2,333.73
63682,21224,654,3,446.83
63683,21225,481,2,32.69
63684,21225,207,2,423.15
63685,21225,483,2,233.8
63686,21226,378,2,74.99
63687,21226,186,4,141.45
63688,21226,218,1,230.76
63689,21226,277,1,243.69
63690,21227,585,2,115.51
63691,21227,393,4,275.15
63692,21228,732,4,216.55
63693,21228,415,1,378.86
63694,21228,30,4,338.16
63695,21228,494,1,54.13
63696,21229,111,1,414.34
63697,21229,606,3,388.29
63698,21229,52,4,120.48
63699,21229,370,1,518.81
63700,21230,294,3,339.75
63701,21230,534,1,459.79
63702,21230,162,4,453.13
63703,21230,93,2,279.17
63704,21230,795,1,250.01
63705,21231,394,3,145.51
63706,21231,274,2,339.32
63707,21231,11,1,479.6
63708,21232,292,3,306.13
63709,21232,646,2,98.45
63710,21233,188,3,371.49
63711,21233,739,1,111.88
63712,21234,442,4,281.27
63713,21235,542,2,375.72
63714,21236,287,3,161.14
63715,21237,764,1,205.19
63716,21237,611,4,25.04
63717,21237,85,2,249.95
63718,21237,493,2,29.55
63719,21238,567,3,117.92
63720,21239,89,2,10.83
63721,21240,669,2,206.89
63722,21241,271,3,345.34
63723,21241,254,1,184.7
63724,21241,764,1,222.75
63725,21241,666,1,112.24
63726,21242,34,4,463.81
63727,21242,487,2,356.1
63728,21242,583,2,257.32
63729,21243,705,2,13.82
63730,21243,422,1,214.07
63731,21243,438,3,501.28
63732,21243,563,2,408.19
63733,21243,73,4,123.81
63734,21244,445,4,300.01
63735,21245,162,1,367.89
63736,21245,359,1,141.27
63737,21245,240,2,202.01
63738,21245,289,2,120.49
63739,21246,241,3,496.64
63740,21247,644,2,391.1
63741,21247,238,3,353.24
63742,21247,287,4,154.82
63743,21247,310,2,261.83
63744,21248,483,4,234.95
63745,21248,26,2,177.79
63746,21248,675,2,116.57
63747,21249,634,3,182.89
63748,21249,253,2,240.86
63749,21250,437,1,183.61
63750,21250,383,3,133.43
63751,21250,71,2,51.37
63752,21251,582,2,173.06
63753,21251,417,1,78.29
63754,21251,2,3,51.7
63755,21251,685,4,292.64
